name,reviews.rating,reviews.text,reviews.title,reviews.username
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",3,The battery on this device cannot handle true apps outside of the Amazon ecosystem. Youtube and Twitch would drain the battery in under an hour. But if used as intended it would be great for books and email.,Google Play sideloads easy but.....,Thanory
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,"I was really surprised with this tablet. I'm glad I made the purchase. I am able to do as much and more with it as a tablet I paid much more for. I also love the size. The mobility makes it much easier to carry around better than my laptop, Great buy.",Wonderful tablet for the price,cpmarsh61
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",2,"The tablet was bought for a few family members, two of which have bought several Kindle books. But only the price is the only note worthy thing about it. If you buy it for 50 bucks, you have pay another 15 to remove the ads and since this is from Amazon, there is no Google Play to get more app selection.True, you can try to side load the Google Apps but the average tablet buyer won't do this. Also, the battery life is poor compared to tablets like the iPad Mini or other decent Android slates. I'd recommend a Samsung tablet or an iPad before I would recommend this, unless you have a very specific use for it and did not want to spend a lot of money.",Alright tablet for the price,TabletUser
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,This tablet fits my needs and at $50 the price is right.,Great tablet. Great value. No problems,Snoopy
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,"Christmas present for my kindergartener, she LOVES it!!?",Perfect Gift,Bree
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",4,"I purchased several of these tablets. It's great for kids (all kinds of parental controls), but I also purchased one for my 80yr old Mother. She loves the ability to skype, check email and read her magazines and newspapers each day. She's also discovered (on her own) several games and apps in the AppStore that she suddenly can't live without. I love that when she gets stuck on something (if she can't call me) she can contact Amazon and they log right into her tablet and walk her though the issue (for free).CONS: It's slow... not for advanced users.",Great Starter Tablet,DiSpy
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,This was a perfect gift for my son for Christmas of 2015,perfect gift for my son,rater
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",4,"If you're getting this for a ""Value Tablet"" it is a great choice.Profile UI is lacking. My main reason for the tablet was to give my kids a tool to use ABC Mouse.They have to be logged into the parent account to even use it, so it defeats the purpose of having a kid profile.",Value Tablet,Jake
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,"This is the best tablet ever! Great price and quality! I definitely recommend everyone to get this tablet if you travel a lot or just for use casually around the house. At 49.99 price point, you can't beat that!",Best Tablet Ever,THExWALKINGxED
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,"I bought this for my 9 year olds birthday. He loves it. Not too fancy, but gets the job done for him.",Perfect for my son,jkb1992
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,I came in to Best Buy to get a game for my BF and ended up walking out with this for only $35! I always wanted one and am very happy with my purchase!,Great Black Friday Deal,MissGrizz
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",4,Bought for reading while traveling. The battery last a long time.,Good for reading,Tracee
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",3,"Gets the job done as a tablet I guess, apps are limited but this isn't meant to be a full on tablet, its a reader. It does freeze ad glitch a little but for the price I guess its worth it.",Okay Cheap Tablet.,jayy
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",4,"For $35, its worth. The user interface is bit difficult to use and touch screen response is not as expected.",For this price it is Ok,Prajeesh
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",1,"Bought this for my Mom as a gift and was really disappointed. This device DOES NOT RUN FULL ANDROID. You cannot get third party apps even though they sell it as tablet. This device is only good if you only use Amazon (shopping, books, games), otherwise you can't download anything - not even a weather app. Not worth my money to be so limited - Returned the device and got the Lenovo Tab 2 A7 and we are MUCH happier with it!","Glorified eReader, not a tablet",Jereyheart88
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,"Great for browsing, streaming and everyday web usage",Tablet,Richard
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,Best recommendation for a tablet that does everything you need it to do. Expandable memory is a great upgrade to the Fire!,Great tablet for your money!,Markr662004
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,"I purchased two of these tablets and I absolutely love them! Super ""snappy"" with response time with hardly and lag. Easy to charge as well as install any apps you may want. Streams videos very well and for the price point it's a great buy. Highly recommended!",Best tablet I have owned!,Rascal
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,"I always buy iPads because I am an Apple fanboy, but these tablets (I bought several) have been great for the price and for what I want them for and that is to entertain kids at my business. These are much more affordable than iPads if your just playing games on them.",Great value,Bestbuyguy
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,Great product for the price. Purchased this for a Christmas exchange and was the most popular item.,Price,RFL03
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",4,This was a Christmas Present for my niece. It was perfect. Immediately became her favorite and gave her parents devices a break. Would definitely recommend.,Great beginner Tablet,Michelle
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,Got this for my Father but added a 32GB drive so he can have more storage. Love the idea that you can do that & wish Apple would do the same.,GOOD TABLET,SunnyD
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,Very easy to use. price is great . Very fast . My grandkids use it by them self. Videos look very good,Great tablet for price,Tabby
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,I have a 2014 Kindle HDX and I brought two of these. One for my daughter and one for my husband. I love the new features. I will be buying one for me in the very near future. Great inexpensive price Amazon !!! Thank you for showing that better doesn't have to be extremely pricey. I also love the fact that you added a memory slot. Added 64GB to both. Thank you. Highly recommended!,Better Kindle,GreatTablet
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,"I bought a bunch of these as gifts. They were a huge hit. The tablet has better functioning than its older versions (which also cost 3x more). I would 100% recommend anyone that wants a tablet for recreational daily uses like searching the web, reading, watching videos, playing games, and checking mail.",Great Buy Great Price,Sammy
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,great tablet and very easy to use. very easy to grab and go,good tablet,AMP813
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",4,I love that this kindle is easy to use and very good for the price. My 7yr old daughter has one and husband. Bothe beginners and they are using it easily.I do not like that it is not HD quality screen and pics.,Great for Beginners,Nita
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,I received this as a gift and love it. It can do so many things I have to give it a 9/10!,Christmas purchase,michaest
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,Great table for the price. You can download games and so much more. Its great for young kids.,I got it for a 8 year-old kid and he love it,Danny
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",4,It is very easy to use. It also comes with 30 free prime which is a plus to be able to use. It is kid friendly.,Great for everyday use,MsUrbina1
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,"Bought this for my mom. She mostly plays games on it, but loves it.",great gift,Kath
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",4,"It's a $50 tablet, you're not going to get all the bells and whistles. We got it for my toddler daughter to load apps, games and movies to take with her in the car/out to eat. You may already know that it does not come with standard Google apps so you cannot use your gmail to use apps from the Play store. There are workarounds found on YouTube that you can load Google apps through a 3rd party, and I easily did that but found that even those workarounds do not work for the Movies/TV app, so we can't watch any of her purchased movies on this which was the main objective. Apps and games load from your gmail fine so that is what she is now using it for. For $35 on Black Friday I guess it is still worth it. Just really wanted her movies on it.The UI is very basic and promotes purchases everywhere. The lock screen advertisement is obnoxious but I guess they have to make their money somewhere. I took all the bloatware Amazon apps that you can't delete and put them into a single folder to make it less cluttered with junk that my daughter wouldn't need. Also helping to avoid involuntary purchases. The camera is miserable on it, not that I ever use the camera even on my $500 Samsung, but just an FYI. Haven't used it enough to really comment on functionality or reliability. In the end, it's a >$50 tablet, but a decent one at that. But you defintely get what you pay for",Nice basic tablet,aachterhof
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,I was very pleased with this not only is it a great tablet but a great price.,Great Black Friday deal,yazminwd
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,"Not only was this on sale for an amazing price, but I love the parent controls on the Amazon Kindle!",great purchase,Pamela
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",3,This tablet from Amazon is decent. The performance of the tablet is de end too.,Decent tablet,bijju
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",4,"Its cheap. and on Black Friday I got it even cheaper. Its not a competitor for iPad, but I do pretty basic things on my new Kindle tablet, so I am OK with this purchase. Nothing that impressed me",Decent tablet for the price,Alejandro
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",4,GREAT TABLET FOR THE PRICE. KIDS LOVE IT. CANT BEAT IT.,GREAT,dirk
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",3,"Bought i, was OK but don't use it anymore for the price it is good though",Simple tablet,Jayrose92
